item_id,name,priority,preferred_zone,placement,placement_note
1218,Circuit_Board,80,Storage_Bay,,
1219,CO2_Scrubber,32,Engineering_Bay,,
1220,Research_Samples,98,Lab,,
1221,Circuit_Board,45,Engineering_Bay,,
1222,Waste_Management_Kit,67,Sanitation_Bay,,
1223,Laptop,8,Crew_Quarters,,
1224,Microgravity_Lab_Kit,38,Crew_Quarters,,
1225,Navigation_Module,68,Cockpit,,
1226,Thruster_Fuel,16,Engine_Bay,,
1227,3D_Printer,30,Lab,,
1228,Research_Samples,65,Lab,,
1229,Communication_Device,42,Crew_Quarters,,
1230,Cooling_System,51,Power_Bay,,
1231,Antibiotic_Supply,10,Lab,,
1232,Antibiotic_Supply,38,Lab,,
1233,Water_Bottle,39,Storage_Bay,,
1234,Helmet_Visor,21,Storage_Bay,,
1235,Water_Bottle,74,Crew_Quarters,,
1236,Helmet_Visor,32,Storage_Bay,,
1237,Protein_Bars,14,Crew_Quarters,,
1238,Tool_Kit,4,Maintenance_Bay,,
1239,Space_Suit,94,Storage_Bay,,
1240,Food_Packet,39,Crew_Quarters,,
1241,CO2_Scrubber,72,Life_Support,,
1242,Helmet_Visor,42,Crew_Quarters,,
1243,Asteroid_Sample_Container,84,Storage_Bay,,
1244,LED_Work_Light,75,Engineering_Bay,,
1245,Food_Packet,97,Storage_Bay,,
1246,Antibiotic_Supply,19,Medical_Bay,,
1247,Water_Bottle,16,Crew_Quarters,,
1248,Solar_Panel,60,External_Storage,,
1249,Battery_Pack,28,External_Storage,,
1250,Oxygen_Cylinder,20,Airlock,,
1251,Thruster_Fuel,22,Storage_Bay,,
1252,Vacuum_Sealed_Tools,71,Storage_Bay,,
1253,Asteroid_Sample_Container,22,Storage_Bay,,
1254,Emergency_Beacon,73,Command_Center,,
1255,Thruster_Fuel,2,Engine_Bay,,
1256,Gyroscope_Module,47,Cockpit,,
1257,Solar_Panel,54,Power_Bay,,
1258,LED_Work_Light,65,Maintenance_Bay,,
1259,Space_Suit,78,Airlock,,
1260,Oxygen_Cylinder,60,Medical_Bay,,
1261,Waste_Management_Kit,93,Engineering_Bay,,
1262,Space_Suit,48,Storage_Bay,,
1263,Handheld_Spectrometer,27,Engineering_Bay,,
1264,Asteroid_Sample_Container,94,Storage_Bay,,
1265,Water_Purification_Unit,36,Crew_Quarters,,
1266,Cooling_System,6,Engineering_Bay,,
1267,3D_Printer,97,Lab,,
1268,Food_Packet,36,Storage_Bay,,
1269,Water_Purification_Unit,14,Crew_Quarters,,
1270,Thruster_Fuel,47,Storage_Bay,,
1271,Helmet_Visor,48,Storage_Bay,,
1272,Seed_Packets,52,Lab,,
1273,Oxygen_Cylinder,40,Medical_Bay,,
1274,Protein_Bars,34,Crew_Quarters,,
1275,Food_Packet,94,Crew_Quarters,,
1276,Antibiotic_Supply,45,Lab,,
1277,EV_Suit_Battery,50,Airlock,,
1278,Laptop,33,Command_Center,,
1279,Water_Purification_Unit,15,Life_Support,,
1280,Microgravity_Lab_Kit,18,Lab,,
1281,Asteroid_Sample_Container,78,Storage_Bay,,
1282,Pressure_Regulator,1,Airlock,,
1283,Waste_Management_Kit,78,Sanitation_Bay,,
1284,Microgravity_Lab_Kit,36,Lab,,
1285,First_Aid_Kit,28,Medical_Bay,,
1286,Pressure_Regulator,71,Engineering_Bay,,
1287,Radiation_Shield,16,Engineering_Bay,,
1288,3D_Printer,51,Engineering_Bay,,
1289,Solar_Panel,29,External_Storage,,
1290,Water_Bottle,73,Crew_Quarters,,
1291,Handheld_Spectrometer,42,Lab,,
1292,Tool_Kit,71,Storage_Bay,,
1293,Antibiotic_Supply,27,Lab,,
1294,Space_Suit,41,Airlock,,
1295,Emergency_Oxygen_Mask,60,Medical_Bay,,
1296,Navigation_Module,38,Command_Center,,
1297,Circuit_Board,68,Engineering_Bay,,
1298,Antibiotic_Supply,63,Medical_Bay,,
1299,Scientific_Sensor,39,Lab,,
1300,Fire_Extinguisher,75,Crew_Quarters,,
1301,Handheld_Spectrometer,83,Lab,,
1302,Seed_Packets,39,Lab,,
1303,Pressure_Regulator,46,Engineering_Bay,,
1304,Gyroscope_Module,94,Engineering_Bay,,
1305,Antibiotic_Supply,77,Lab,,
1306,3D_Printer,9,Engineering_Bay,,
1307,3D_Printer,11,Lab,,
1308,Protein_Bars,76,Storage_Bay,,
1309,Tool_Kit,54,Storage_Bay,,
1310,Water_Purification_Unit,82,Crew_Quarters,,
1311,Oxygen_Cylinder,19,Crew_Quarters,,
1312,Waste_Management_Kit,30,Sanitation_Bay,,
1313,Tool_Kit,48,Storage_Bay,,
1314,CO2_Scrubber,8,Life_Support,,
1315,Solar_Panel,79,Power_Bay,,
1316,Thruster_Fuel,41,Engine_Bay,,
1317,Space_Suit,99,Airlock,,
1318,Scientific_Sensor,27,Lab,,
1319,Thruster_Fuel,62,Engine_Bay,,
1320,Medical_Scanner,35,Medical_Bay,,
1321,Lab_Microscope,46,Lab,,
1322,Vacuum_Sealed_Tools,95,Storage_Bay,,
1323,Tether_Reel,63,Airlock,,
1324,Radiation_Shield,49,Storage_Bay,,
1325,First_Aid_Kit,8,Medical_Bay,,
1326,Protein_Bars,45,Crew_Quarters,,
1327,Communication_Device,31,Command_Center,,
1328,Cooling_System,49,Engineering_Bay,,
1329,Seed_Packets,23,Lab,,
1330,Seed_Packets,75,Lab,,
1331,Helmet_Visor,24,Crew_Quarters,,
1332,Fire_Extinguisher,34,Crew_Quarters,,
1333,Emergency_Beacon,73,Command_Center,,
1334,EV_Suit_Battery,50,Storage_Bay,,
1335,CO2_Scrubber,26,Life_Support,,
1336,Space_Suit,32,Storage_Bay,,
1337,Laptop,72,Command_Center,,
1338,Helmet_Visor,48,Crew_Quarters,,
1339,Gyroscope_Module,80,Engineering_Bay,,
1340,3D_Printer,34,Lab,,
1341,First_Aid_Kit,38,Medical_Bay,,
1342,Food_Packet,98,Storage_Bay,,
1343,EV_Suit_Battery,70,Airlock,,
1344,Water_Bottle,34,Storage_Bay,,
1345,Waste_Management_Kit,4,Engineering_Bay,,
1346,Tool_Kit,14,Maintenance_Bay,,
1347,Tether_Reel,57,Airlock,,
1348,Radiation_Shield,3,Storage_Bay,,
1349,3D_Printer,75,Lab,,
1350,Waste_Management_Kit,96,Engineering_Bay,,
1351,First_Aid_Kit,43,Crew_Quarters,,
1352,CO2_Scrubber,57,Engineering_Bay,,
1353,Radiation_Shield,93,Engineering_Bay,,
1354,Handheld_Spectrometer,89,Lab,,
1355,Tool_Kit,43,Storage_Bay,,
1356,Tool_Kit,12,Maintenance_Bay,,
1357,Seed_Packets,53,Lab,,
1358,Seed_Packets,71,Greenhouse,,
1359,Navigation_Module,71,Cockpit,,
1360,Solar_Panel,57,External_Storage,,
1361,Medical_Scanner,92,Lab,,
1362,Solar_Panel,38,Power_Bay,,
1363,Research_Samples,5,Storage_Bay,,
1364,Pressure_Regulator,20,Engineering_Bay,,
1365,Research_Samples,46,Lab,,
1366,Space_Suit,67,Storage_Bay,,
1367,CO2_Scrubber,68,Engineering_Bay,,
1368,Microgravity_Lab_Kit,1,Crew_Quarters,,
1369,CO2_Scrubber,75,Life_Support,,
1370,Cooling_System,13,Engineering_Bay,,
1371,Medical_Scanner,33,Lab,,
1372,Cooling_System,77,Engineering_Bay,,
1373,Fire_Extinguisher,76,Crew_Quarters,,
1374,Seed_Packets,58,Lab,,
1375,Laptop,3,Command_Center,,
1376,Handheld_Spectrometer,45,Engineering_Bay,,
1377,Circuit_Board,66,Engineering_Bay,,
1378,Asteroid_Sample_Container,63,Lab,,
1379,Battery_Pack,45,External_Storage,,
1380,Space_Suit,28,Airlock,,
1381,Pressure_Regulator,82,Engineering_Bay,,
1382,Scientific_Sensor,41,Lab,,
1383,Asteroid_Sample_Container,28,Storage_Bay,,
1384,CO2_Scrubber,23,Life_Support,,
1385,Emergency_Beacon,47,Command_Center,,
1386,Water_Bottle,86,Crew_Quarters,,
1387,Pressure_Regulator,1,Airlock,,
1388,Tool_Kit,27,Storage_Bay,,
1389,Microgravity_Lab_Kit,33,Lab,,
1390,3D_Printer,85,Engineering_Bay,,
1391,Fire_Extinguisher,80,Crew_Quarters,,
1392,Tether_Reel,49,Airlock,,
1393,CO2_Scrubber,16,Life_Support,,
1394,Food_Packet,99,Storage_Bay,,
1395,Water_Bottle,20,Storage_Bay,,
1396,Food_Packet,94,Storage_Bay,,
1397,Tool_Kit,19,Maintenance_Bay,,
1398,Circuit_Board,97,Storage_Bay,,
1399,Seed_Packets,37,Lab,,
1400,Tether_Reel,10,External_Storage,,
1401,LED_Work_Light,21,Maintenance_Bay,,
1402,Protein_Bars,87,Crew_Quarters,,
1403,Solar_Panel,66,Power_Bay,,
1404,Helmet_Visor,32,Crew_Quarters,,
1405,CO2_Scrubber,44,Life_Support,,
1406,Laptop,39,Command_Center,,
1407,Communication_Device,12,Command_Center,,
1408,3D_Printer,84,Lab,,
1409,3D_Printer,97,Lab,,
1410,Communication_Device,65,Command_Center,,
1411,Solar_Panel,41,External_Storage,,
1412,Fire_Extinguisher,86,Crew_Quarters,,
1413,Lab_Microscope,62,Medical_Bay,,
1414,Laptop,20,Crew_Quarters,,
1415,Thruster_Fuel,32,Storage_Bay,,
1416,Vacuum_Sealed_Tools,15,Storage_Bay,,
1417,Protein_Bars,27,Crew_Quarters,,
1418,Circuit_Board,77,Storage_Bay,,
1419,Radiation_Shield,66,Storage_Bay,,
1420,Thruster_Fuel,73,Storage_Bay,,
1421,Microgravity_Lab_Kit,43,Lab,,
1422,Antibiotic_Supply,47,Medical_Bay,,
1423,CO2_Scrubber,70,Engineering_Bay,,
1424,Oxygen_Cylinder,53,Airlock,,
1425,Navigation_Module,76,Command_Center,,
1426,Navigation_Module,44,Cockpit,,
1427,Asteroid_Sample_Container,28,Lab,,
1428,CO2_Scrubber,58,Life_Support,,
1429,Tether_Reel,6,External_Storage,,
1430,LED_Work_Light,63,Maintenance_Bay,,
1431,Oxygen_Cylinder,17,Medical_Bay,,
1432,Research_Samples,1,Lab,,
1433,Emergency_Oxygen_Mask,46,Medical_Bay,,
1434,Emergency_Beacon,9,Cockpit,,
1435,Lab_Microscope,40,Lab,,
1436,Handheld_Spectrometer,24,Engineering_Bay,,
1437,First_Aid_Kit,66,Crew_Quarters,,
1438,LED_Work_Light,91,Engineering_Bay,,
1439,Communication_Device,24,Command_Center,,
1440,LED_Work_Light,64,Engineering_Bay,,
1441,Tool_Kit,13,Maintenance_Bay,,
1442,Antibiotic_Supply,81,Lab,,
1443,CO2_Scrubber,77,Life_Support,,
1444,Scientific_Sensor,46,Cockpit,,
1445,Water_Bottle,53,Storage_Bay,,
1446,Emergency_Oxygen_Mask,91,Crew_Quarters,,
1447,Vacuum_Sealed_Tools,46,Storage_Bay,,
1448,Space_Suit,52,Storage_Bay,,
1449,Communication_Device,72,Command_Center,,
1450,Handheld_Spectrometer,19,Engineering_Bay,,
1451,Emergency_Beacon,45,Command_Center,,
1452,First_Aid_Kit,42,Crew_Quarters,,
1453,Scientific_Sensor,75,Lab,,
1454,Cooling_System,26,Engineering_Bay,,
1455,Solar_Panel,53,External_Storage,,
1456,Laptop,49,Command_Center,,
1457,Tool_Kit,71,Storage_Bay,,
1458,Antibiotic_Supply,44,Medical_Bay,,
1459,Research_Samples,25,Lab,,
1460,Laptop,98,Crew_Quarters,,
1461,Water_Purification_Unit,7,Crew_Quarters,,
1462,First_Aid_Kit,51,Medical_Bay,,
1463,Waste_Management_Kit,92,Engineering_Bay,,
1464,Seed_Packets,88,Greenhouse,,
1465,Radiation_Shield,66,Storage_Bay,,
1466,Space_Suit,79,Airlock,,
1467,Waste_Management_Kit,3,Engineering_Bay,,
1468,Oxygen_Cylinder,90,Medical_Bay,,
1469,Water_Purification_Unit,3,Life_Support,,
1470,LED_Work_Light,98,Engineering_Bay,,
1471,Solar_Panel,57,External_Storage,,
1472,3D_Printer,67,Lab,,
1473,Vacuum_Sealed_Tools,40,Maintenance_Bay,,
1474,Microgravity_Lab_Kit,32,Crew_Quarters,,
1475,Protein_Bars,1,Crew_Quarters,,
1476,Navigation_Module,13,Command_Center,,
1477,Vacuum_Sealed_Tools,65,Maintenance_Bay,,
1478,Gyroscope_Module,63,Cockpit,,
1479,Seed_Packets,28,Lab,,
1480,Communication_Device,58,Command_Center,,
1481,Battery_Pack,44,Power_Bay,,
1482,Scientific_Sensor,73,Cockpit,,
1483,Oxygen_Cylinder,24,Medical_Bay,,
1484,Tether_Reel,34,Airlock,,
1485,Medical_Scanner,96,Medical_Bay,,
1486,Handheld_Spectrometer,92,Lab,,
1487,Solar_Panel,32,Power_Bay,,
1488,Seed_Packets,1,Greenhouse,,
1489,Helmet_Visor,64,Crew_Quarters,,
1490,CO2_Scrubber,83,Life_Support,,
1491,Vacuum_Sealed_Tools,88,Maintenance_Bay,,
1492,Tether_Reel,46,Airlock,,
1493,EV_Suit_Battery,57,Storage_Bay,,
1494,Laptop,57,Crew_Quarters,,
1495,Thruster_Fuel,61,Storage_Bay,,
1496,Tool_Kit,75,Maintenance_Bay,,
1497,Thruster_Fuel,8,Storage_Bay,,
1498,Scientific_Sensor,77,Lab,,
1499,Thruster_Fuel,59,Engine_Bay,,
1500,Pressure_Regulator,64,Airlock,,
1501,Thruster_Fuel,7,Storage_Bay,,
1502,Solar_Panel,19,Power_Bay,,
1503,Antibiotic_Supply,89,Medical_Bay,,
1504,Navigation_Module,71,Command_Center,,
1505,Thruster_Fuel,75,Storage_Bay,,
1506,Oxygen_Cylinder,65,Airlock,,
1507,Battery_Pack,51,Power_Bay,,
1508,Emergency_Oxygen_Mask,30,Crew_Quarters,,
1509,Asteroid_Sample_Container,87,Storage_Bay,,
1510,Food_Packet,33,Storage_Bay,,
1511,3D_Printer,18,Lab,,
1512,Seed_Packets,29,Greenhouse,,
1513,Radiation_Shield,61,Storage_Bay,,
1514,Asteroid_Sample_Container,73,Storage_Bay,,
1515,Water_Bottle,47,Storage_Bay,,
1516,Lab_Microscope,57,Medical_Bay,,
1517,Protein_Bars,30,Storage_Bay,,
1518,Communication_Device,21,Crew_Quarters,,
1519,Research_Samples,60,Lab,,
1520,Scientific_Sensor,93,Lab,,
1521,Radiation_Shield,80,Engineering_Bay,,
1522,Space_Suit,4,Airlock,,
1523,Cooling_System,10,Power_Bay,,
1524,Microgravity_Lab_Kit,99,Crew_Quarters,,
1525,Space_Suit,46,Storage_Bay,,
1526,Protein_Bars,75,Storage_Bay,,
1527,Tether_Reel,85,External_Storage,,
1528,Space_Suit,70,Storage_Bay,,
1529,Asteroid_Sample_Container,60,Lab,,
1530,Scientific_Sensor,85,Cockpit,,
1531,Research_Samples,61,Storage_Bay,,
1532,Emergency_Beacon,82,Cockpit,,
1533,Handheld_Spectrometer,47,Engineering_Bay,,
1534,Medical_Scanner,45,Medical_Bay,,
1535,Space_Suit,34,Storage_Bay,,
1536,Communication_Device,40,Crew_Quarters,,
1537,Emergency_Beacon,69,Command_Center,,
1538,Food_Packet,42,Crew_Quarters,,
1539,Water_Purification_Unit,15,Crew_Quarters,,
1540,3D_Printer,22,Engineering_Bay,,
1541,First_Aid_Kit,87,Crew_Quarters,,
1542,Fire_Extinguisher,80,Engineering_Bay,,
1543,Emergency_Beacon,92,Command_Center,,
1544,Water_Purification_Unit,92,Crew_Quarters,,
1545,Food_Packet,75,Crew_Quarters,,
1546,First_Aid_Kit,23,Medical_Bay,,
1547,Scientific_Sensor,33,Lab,,
1548,Protein_Bars,42,Crew_Quarters,,
1549,Pressure_Regulator,95,Airlock,,
1550,Solar_Panel,10,Power_Bay,,
1551,EV_Suit_Battery,72,Airlock,,
1552,Communication_Device,13,Command_Center,,
1553,Protein_Bars,30,Crew_Quarters,,
1554,EV_Suit_Battery,23,Storage_Bay,,
1555,Cooling_System,4,Engineering_Bay,,
1556,Space_Suit,99,Airlock,,
1557,Antibiotic_Supply,2,Lab,,
1558,Oxygen_Cylinder,18,Medical_Bay,,
1559,Handheld_Spectrometer,43,Lab,,
1560,Gyroscope_Module,64,Cockpit,,
1561,Oxygen_Cylinder,69,Medical_Bay,,
1562,Fire_Extinguisher,69,Crew_Quarters,,
1563,EV_Suit_Battery,49,Airlock,,
1564,Protein_Bars,76,Storage_Bay,,
1565,Seed_Packets,49,Lab,,
1566,Research_Samples,46,Storage_Bay,,
1567,Solar_Panel,65,External_Storage,,
1568,LED_Work_Light,56,Engineering_Bay,,
1569,Fire_Extinguisher,99,Crew_Quarters,,
1570,Seed_Packets,98,Greenhouse,,
1571,Radiation_Shield,6,Engineering_Bay,,
1572,Radiation_Shield,16,Engineering_Bay,,
1573,Seed_Packets,86,Lab,,
1574,Laptop,18,Crew_Quarters,,
1575,First_Aid_Kit,32,Medical_Bay,,
1576,Pressure_Regulator,2,Airlock,,
1577,Fire_Extinguisher,71,Engineering_Bay,,
1578,Communication_Device,73,Command_Center,,
1579,Helmet_Visor,27,Crew_Quarters,,
1580,Space_Suit,21,Storage_Bay,,
1581,Water_Purification_Unit,52,Crew_Quarters,,
1582,Tool_Kit,13,Storage_Bay,,
1583,Navigation_Module,76,Cockpit,,
1584,Thruster_Fuel,25,Engine_Bay,,
1585,Navigation_Module,67,Command_Center,,
1586,Radiation_Shield,9,Storage_Bay,,
1587,Space_Suit,62,Storage_Bay,,
1588,Handheld_Spectrometer,2,Lab,,
1589,Oxygen_Cylinder,1,Medical_Bay,,
1590,Space_Suit,55,Airlock,,
1591,First_Aid_Kit,18,Medical_Bay,,
1592,Helmet_Visor,25,Storage_Bay,,
1593,Communication_Device,21,Crew_Quarters,,
1594,3D_Printer,1,Engineering_Bay,,
1595,Research_Samples,39,Lab,,
1596,Emergency_Beacon,98,Command_Center,,
1597,Tether_Reel,74,Airlock,,
1598,Tool_Kit,76,Maintenance_Bay,,
1599,Thruster_Fuel,98,Storage_Bay,,
1600,Solar_Panel,44,External_Storage,,
1601,Food_Packet,85,Crew_Quarters,,
1602,Fire_Extinguisher,85,Engineering_Bay,,
1603,Radiation_Shield,17,Engineering_Bay,,
1604,Solar_Panel,14,Power_Bay,,
1605,Radiation_Shield,38,Storage_Bay,,
1606,Helmet_Visor,20,Storage_Bay,,
1607,Helmet_Visor,50,Crew_Quarters,,
1608,Scientific_Sensor,4,Lab,,
1609,Emergency_Oxygen_Mask,15,Medical_Bay,,
1610,Medical_Scanner,98,Medical_Bay,,
1611,Gyroscope_Module,39,Engineering_Bay,,
1612,Emergency_Oxygen_Mask,81,Medical_Bay,,
1613,3D_Printer,36,Engineering_Bay,,
1614,Solar_Panel,47,Power_Bay,,
1615,Laptop,13,Command_Center,,
1616,Handheld_Spectrometer,92,Engineering_Bay,,
1617,Protein_Bars,46,Storage_Bay,,
1618,Handheld_Spectrometer,28,Lab,,
1619,Battery_Pack,23,Power_Bay,,
1620,Laptop,8,Command_Center,,
1621,Oxygen_Cylinder,61,Crew_Quarters,,
1622,3D_Printer,79,Lab,,
1623,Tether_Reel,35,Airlock,,
1624,Food_Packet,67,Crew_Quarters,,
1625,Helmet_Visor,49,Crew_Quarters,,
1626,Waste_Management_Kit,18,Sanitation_Bay,,
1627,Gyroscope_Module,4,Cockpit,,
1628,Emergency_Beacon,39,Cockpit,,
1629,EV_Suit_Battery,41,Airlock,,
1630,Pressure_Regulator,64,Airlock,,
1631,LED_Work_Light,3,Engineering_Bay,,
1632,Pressure_Regulator,97,Engineering_Bay,,
1633,3D_Printer,61,Engineering_Bay,,
1634,Handheld_Spectrometer,66,Engineering_Bay,,
1635,Handheld_Spectrometer,13,Lab,,
1636,Helmet_Visor,49,Crew_Quarters,,
1637,Emergency_Oxygen_Mask,35,Medical_Bay,,
1638,Radiation_Shield,3,Storage_Bay,,
1639,Solar_Panel,79,External_Storage,,
1640,Medical_Scanner,60,Lab,,
1641,Handheld_Spectrometer,8,Lab,,
1642,EV_Suit_Battery,14,Airlock,,
1643,CO2_Scrubber,5,Engineering_Bay,,
1644,Helmet_Visor,61,Storage_Bay,,
1645,Emergency_Beacon,29,Command_Center,,
1646,Scientific_Sensor,85,Cockpit,,
1647,Antibiotic_Supply,9,Medical_Bay,,
1648,Emergency_Oxygen_Mask,78,Crew_Quarters,,
1649,Research_Samples,86,Storage_Bay,,
1650,Antibiotic_Supply,79,Lab,,
1651,Medical_Scanner,97,Lab,,
1652,Emergency_Beacon,37,Cockpit,,
1653,Emergency_Beacon,25,Command_Center,,
1654,Antibiotic_Supply,55,Medical_Bay,,
1655,Fire_Extinguisher,56,Crew_Quarters,,
1656,Water_Purification_Unit,75,Crew_Quarters,,
1657,3D_Printer,19,Lab,,
1658,LED_Work_Light,89,Maintenance_Bay,,
1659,Antibiotic_Supply,65,Lab,,
1660,Emergency_Beacon,14,Command_Center,,
1661,Medical_Scanner,33,Medical_Bay,,
1662,Medical_Scanner,25,Medical_Bay,,
1663,Tool_Kit,37,Storage_Bay,,
1664,Medical_Scanner,82,Medical_Bay,,
1665,EV_Suit_Battery,76,Airlock,,
1666,LED_Work_Light,35,Maintenance_Bay,,
1667,Research_Samples,94,Storage_Bay,,
1668,Laptop,50,Crew_Quarters,,
1669,Cooling_System,54,Engineering_Bay,,
1670,Seed_Packets,12,Greenhouse,,
1671,Emergency_Oxygen_Mask,67,Crew_Quarters,,
1672,CO2_Scrubber,41,Life_Support,,
1673,Emergency_Beacon,7,Cockpit,,
1674,Gyroscope_Module,43,Cockpit,,
1675,Emergency_Beacon,65,Command_Center,,
1676,EV_Suit_Battery,54,Storage_Bay,,
1677,Laptop,96,Command_Center,,
1678,Food_Packet,9,Storage_Bay,,
1679,Tether_Reel,43,Airlock,,
1680,3D_Printer,76,Engineering_Bay,,
1681,Protein_Bars,77,Storage_Bay,,
1682,Navigation_Module,40,Command_Center,,
1683,Cooling_System,34,Engineering_Bay,,
1684,Seed_Packets,9,Lab,,
1685,First_Aid_Kit,6,Crew_Quarters,,
1686,Lab_Microscope,87,Lab,,
1687,Tether_Reel,34,External_Storage,,
1688,Lab_Microscope,9,Medical_Bay,,
1689,Circuit_Board,38,Engineering_Bay,,
1690,Emergency_Beacon,76,Command_Center,,
1691,Oxygen_Cylinder,23,Crew_Quarters,,
1692,Antibiotic_Supply,55,Lab,,
1693,Waste_Management_Kit,24,Sanitation_Bay,,
1694,Water_Bottle,2,Storage_Bay,,
1695,Food_Packet,7,Crew_Quarters,,
1696,CO2_Scrubber,80,Engineering_Bay,,
1697,Battery_Pack,64,External_Storage,,
1698,Asteroid_Sample_Container,92,Lab,,
1699,Water_Purification_Unit,53,Crew_Quarters,,
1700,Protein_Bars,71,Crew_Quarters,,
1701,Space_Suit,100,Airlock,,
1702,Battery_Pack,52,External_Storage,,
1703,Tool_Kit,39,Storage_Bay,,
1704,CO2_Scrubber,41,Life_Support,,
1705,Gyroscope_Module,68,Cockpit,,
1706,Battery_Pack,77,Power_Bay,,
1707,Helmet_Visor,15,Crew_Quarters,,
1708,Antibiotic_Supply,75,Medical_Bay,,
1709,Emergency_Oxygen_Mask,20,Crew_Quarters,,
1710,Navigation_Module,4,Cockpit,,
1711,Water_Purification_Unit,13,Crew_Quarters,,
1712,Radiation_Shield,12,Engineering_Bay,,
1713,Thruster_Fuel,82,Engine_Bay,,
1714,EV_Suit_Battery,18,Storage_Bay,,
1715,Pressure_Regulator,43,Engineering_Bay,,
1716,Communication_Device,58,Crew_Quarters,,
1717,Oxygen_Cylinder,60,Crew_Quarters,,
1718,Helmet_Visor,49,Crew_Quarters,,
1719,Circuit_Board,64,Storage_Bay,,
1720,Microgravity_Lab_Kit,92,Crew_Quarters,,
1721,EV_Suit_Battery,8,Storage_Bay,,
1722,LED_Work_Light,48,Maintenance_Bay,,
1723,Space_Suit,4,Storage_Bay,,
1724,Radiation_Shield,85,Storage_Bay,,
1725,Waste_Management_Kit,64,Engineering_Bay,,
1726,Oxygen_Cylinder,70,Airlock,,
1727,Helmet_Visor,73,Storage_Bay,,
1728,Vacuum_Sealed_Tools,5,Storage_Bay,,
1729,Emergency_Beacon,8,Cockpit,,
1730,Tether_Reel,16,Airlock,,
1731,Vacuum_Sealed_Tools,54,Storage_Bay,,
1732,Water_Bottle,44,Storage_Bay,,
1733,Water_Bottle,97,Storage_Bay,,
1734,CO2_Scrubber,90,Engineering_Bay,,
1735,Oxygen_Cylinder,84,Crew_Quarters,,
1736,Pressure_Regulator,48,Engineering_Bay,,
1737,Protein_Bars,90,Storage_Bay,,
1738,3D_Printer,80,Engineering_Bay,,
1739,EV_Suit_Battery,27,Storage_Bay,,
1740,EV_Suit_Battery,78,Airlock,,
1741,Emergency_Beacon,53,Cockpit,,
1742,Medical_Scanner,95,Medical_Bay,,
1743,Fire_Extinguisher,49,Engineering_Bay,,
1744,Research_Samples,14,Storage_Bay,,
1745,Microgravity_Lab_Kit,15,Crew_Quarters,,
1746,Fire_Extinguisher,83,Engineering_Bay,,
1747,Thruster_Fuel,33,Engine_Bay,,
1748,Tool_Kit,9,Maintenance_Bay,,
1749,Antibiotic_Supply,39,Lab,,
1750,Scientific_Sensor,12,Cockpit,,
1751,Navigation_Module,80,Command_Center,,
1752,Communication_Device,82,Crew_Quarters,,
1753,Laptop,80,Command_Center,,
1754,Asteroid_Sample_Container,20,Storage_Bay,,
1755,Laptop,34,Crew_Quarters,,
1756,Solar_Panel,48,Power_Bay,,
1757,Oxygen_Cylinder,53,Airlock,,
1758,Water_Bottle,51,Crew_Quarters,,
1759,Oxygen_Cylinder,97,Airlock,,
1760,EV_Suit_Battery,97,Storage_Bay,,
1761,Vacuum_Sealed_Tools,94,Maintenance_Bay,,
1762,Pressure_Regulator,27,Engineering_Bay,,
1763,Research_Samples,83,Lab,,
1764,Water_Bottle,75,Crew_Quarters,,
1765,Handheld_Spectrometer,2,Engineering_Bay,,
1766,Waste_Management_Kit,81,Sanitation_Bay,,
1767,Antibiotic_Supply,46,Medical_Bay,,
1768,Asteroid_Sample_Container,95,Lab,,
1769,Helmet_Visor,2,Crew_Quarters,,
1770,Battery_Pack,2,External_Storage,,
1771,Water_Bottle,100,Storage_Bay,,
1772,Radiation_Shield,39,Engineering_Bay,,
1773,Fire_Extinguisher,87,Crew_Quarters,,
1774,Waste_Management_Kit,88,Sanitation_Bay,,
1775,Helmet_Visor,49,Storage_Bay,,
1776,Circuit_Board,40,Storage_Bay,,
1777,Battery_Pack,6,External_Storage,,
1778,3D_Printer,88,Engineering_Bay,,
1779,Solar_Panel,18,Power_Bay,,
1780,Oxygen_Cylinder,32,Crew_Quarters,,
1781,Oxygen_Cylinder,4,Airlock,,
1782,Laptop,52,Command_Center,,
1783,Scientific_Sensor,94,Lab,,
1784,Gyroscope_Module,1,Cockpit,,
1785,Antibiotic_Supply,19,Medical_Bay,,
1786,CO2_Scrubber,57,Engineering_Bay,,
1787,Space_Suit,97,Storage_Bay,,
1788,LED_Work_Light,64,Engineering_Bay,,
1789,Solar_Panel,18,Power_Bay,,
1790,Vacuum_Sealed_Tools,30,Storage_Bay,,
1791,Space_Suit,75,Airlock,,
1792,3D_Printer,11,Engineering_Bay,,
1793,Antibiotic_Supply,67,Lab,,
1794,Microgravity_Lab_Kit,19,Lab,,
1795,Tether_Reel,82,External_Storage,,
1796,3D_Printer,20,Lab,,
1797,Food_Packet,20,Crew_Quarters,,
1798,Thruster_Fuel,72,Storage_Bay,,
1799,Asteroid_Sample_Container,10,Lab,,
1800,Asteroid_Sample_Container,86,Storage_Bay,,
1801,LED_Work_Light,33,Maintenance_Bay,,
1802,Food_Packet,31,Storage_Bay,,
1803,Emergency_Oxygen_Mask,43,Medical_Bay,,
1804,Emergency_Oxygen_Mask,63,Crew_Quarters,,
1805,Navigation_Module,83,Cockpit,,
1806,Navigation_Module,49,Command_Center,,
1807,Solar_Panel,37,External_Storage,,
1808,Gyroscope_Module,90,Cockpit,,
